,TimeStamp,30-Т масла откачки,31-Т слива масла из турбины,32-Т масла вх ГТД,33-Т ТГ до СК,34-Р масла нагнетания,35-Р масла откачки,36-Р за ОК 1,37-Р за ОК 2,38-Р ТГ перед ДГ,39-Вибрация ГГ,40-Вибрация СТ,41-% ДГ,42-Контроль ДГ,43-N РНД (Расч),44-N РВД (Расч),45-N РСТ (Расч),46 Т-возд вх ГГ (Расч),47-P возд за ГГ (расч),48-N РНД прив,49-N РВД прив,50-Т за ТНД макс,51-% НА КВД,52-% КПВ
706,14124,20.85,28.307,37.012,22.176,265.321,154.382,167.269,165.266,2932.242,1.848,0.688,12.396,12.542,3515.731,8895.143,1252.042,-11.404,167.156,3688.132,9331.206,402.849,7.589,7.075
707,14145,20.85,28.314,37.012,22.176,265.321,154.382,167.269,167.893,2939.259,1.851,0.685,12.4,12.542,3513.542,8894.9,1252.002,-11.404,166.267,3687.835,9330.582,402.845,7.589,7.022
708,14164,20.85,28.325,37.012,22.176,265.321,154.382,168.737,169.206,2942.767,1.853,0.685,12.4,12.551,3516.502,8894.752,1251.96,-11.404,167.581,3685.542,9330.335,402.843,7.497,7.044
709,14184,20.85,28.325,37.012,22.176,265.321,154.382,168.737,169.206,2942.767,1.853,0.685,12.4,12.551,3516.502,8894.752,1251.96,-11.404,167.581,3685.542,9330.335,402.843,7.497,7.044
710,14205,20.85,28.331,37.012,22.176,265.321,154.382,167.038,169.438,2947.302,1.858,0.685,12.4,12.542,3515.991,8894.847,1251.92,-11.404,168.972,3688.647,9330.183,402.842,7.622,7.119
711,14224,20.86,28.347,37.025,22.171,265.273,155.383,168.274,168.433,2955.244,1.858,0.685,12.403,12.511,3516.673,8894.456,1251.843,-11.404,168.238,3688.828,9329.874,402.841,7.625,7.169
712,14244,20.86,28.347,37.025,22.171,265.273,155.383,168.274,168.433,2955.244,1.858,0.685,12.403,12.511,3516.673,8894.456,1251.843,-11.404,168.238,3688.828,9329.874,402.841,7.625,7.169
713,14264,20.86,28.353,37.025,22.171,265.273,155.383,169.201,168.433,2961.017,1.858,0.685,12.403,12.505,3519.745,8894.308,1251.779,-11.41,168.354,3688.828,9329.875,402.749,7.536,7.13
714,14285,20.86,28.364,37.025,22.171,265.273,155.383,169.201,170.056,2970.391,1.855,0.688,12.4,12.505,3519.745,8894.308,1251.779,-11.413,168.817,3692.092,9329.823,402.703,7.536,7.13
715,14304,20.86,28.37,37.025,22.171,265.273,155.383,163.329,169.129,2975.078,1.855,0.688,12.4,12.477,3518.089,8894.133,1251.727,-11.414,169.628,3692.113,9329.876,402.68,7.706,7.169
716,14324,20.901,28.372,37.067,22.168,265.221,156.606,168.196,169.129,2979.893,1.855,0.688,12.4,12.474,3516.321,8894.415,1251.706,-11.415,166.229,3690.386,9329.718,402.585,7.681,7.169
717,14345,20.901,28.381,37.067,22.168,265.221,156.606,168.196,168.665,2984.524,1.851,0.688,12.4,12.474,3516.527,8894.187,1251.69,-11.416,168.663,3688.535,9330.026,402.537,7.681,7.152
718,14365,20.901,28.394,37.067,22.168,265.221,156.606,167.578,168.202,2986.84,1.851,0.69,12.4,12.446,3512.647,8894.024,1251.678,-11.416,168.431,3688.755,9329.793,402.514,7.567,7.075
719,14387,20.901,28.4,37.067,22.168,265.221,156.606,168.119,168.202,2992.076,1.851,0.69,12.4,12.446,3511.858,8894.165,1251.671,-11.416,167.89,3684.686,9329.626,402.502,7.667,7.075
720,14406,20.921,28.414,37.088,22.166,265.139,157.746,168.119,170.288,2996.98,1.855,0.688,12.4,12.415,3516.694,8894.105,1251.655,-11.416,168.16,3683.859,9329.775,402.496,7.667,7.038
721,14424,20.921,28.422,37.088,22.166,265.139,157.746,168.274,170.056,2999.433,1.858,0.688,12.4,12.409,3516.562,8894.191,1251.655,-11.416,169.203,3688.932,9329.714,402.493,7.795,7.044
722,14444,20.921,28.433,37.088,22.166,265.139,157.746,171.21,170.056,3005.725,1.858,0.685,12.396,12.409,3518.379,8894.819,1251.648,-11.416,169.165,3688.793,9329.805,402.491,7.739,7.044
723,14467,20.921,28.443,37.088,22.166,265.139,157.746,171.21,164.648,3008.315,1.862,0.683,12.396,12.4,3520.234,8895.008,1251.65,-11.416,170.633,3690.7,9330.463,402.424,7.739,7.1
724,14487,20.921,28.447,37.088,22.166,265.139,157.746,171.21,164.648,3009.61,1.862,0.683,12.396,12.4,3520.703,8894.919,1251.651,-11.416,167.929,3692.646,9330.661,402.39,7.739,7.1
725,14505,20.931,28.45,37.098,22.165,265.098,158.075,171.287,171.215,3010.258,1.867,0.683,12.396,12.384,3520.703,8894.919,1251.651,-11.416,167.929,3693.137,9330.567,402.373,7.681,7.155
726,14525,20.931,28.463,37.098,22.165,265.098,158.075,170.128,171.215,3017.316,1.867,0.688,12.4,12.384,3516.921,8895.884,1251.655,-11.416,171.251,3693.137,9330.567,402.315,7.681,7.155
727,14545,20.931,28.469,37.098,22.165,265.098,158.075,170.128,171.06,3024.429,1.872,0.685,12.396,12.356,3517.38,8895.242,1251.661,-11.416,170.671,3689.171,9331.58,402.235,7.681,7.1
728,14564,20.931,28.472,37.098,22.165,265.098,158.075,169.742,168.897,3027.986,1.872,0.685,12.396,12.363,3516.63,8895.372,1251.664,-11.416,170.594,3689.652,9330.907,402.196,7.622,7.102
729,14585,20.931,28.472,37.098,22.165,265.098,158.075,169.742,168.897,3027.986,1.872,0.685,12.396,12.363,3516.63,8895.372,1251.664,-11.416,170.594,3689.652,9330.907,402.196,7.622,7.102
730,14605,20.931,28.485,37.098,22.165,265.098,158.075,168.119,168.897,3032.668,1.872,0.685,12.4,12.363,3518.202,8895.93,1251.674,-11.416,169.319,3688.865,9331.043,402.176,7.767,7.102
731,14627,20.995,28.496,37.139,22.165,265.032,157.702,168.119,171.524,3036.863,1.869,0.685,12.396,12.332,3515.691,8896.469,1251.683,-11.416,168.508,3690.514,9331.628,402.166,7.767,7.113
732,14646,20.995,28.501,37.139,22.165,265.032,157.702,169.201,169.361,3038.96,1.872,0.685,12.396,12.319,3520.891,8897.009,1251.702,-11.416,169.822,3687.88,9332.193,402.161,7.636,7.08
733,14664,20.995,28.508,37.139,22.165,265.032,157.702,165.879,169.361,3044.52,1.872,0.688,12.4,12.319,3520.891,8897.009,1251.702,-11.416,169.281,3693.334,9332.76,402.167,7.508,7.08
734,14686,20.995,28.522,37.139,22.165,265.032,157.702,165.879,167.815,3047.917,1.879,0.688,12.396,12.295,3520.839,8897.966,1251.74,-11.416,167.62,3693.334,9332.76,402.17,7.508,7.127
735,14706,20.995,28.53,37.139,22.165,265.032,157.702,169.124,171.601,3049.616,1.881,0.688,12.396,12.298,3521.953,8898.311,1251.773,-11.416,166.847,3693.28,9333.764,402.171,7.392,7.166
736,14726,21.027,28.534,37.16,22.165,264.961,156.941,169.819,171.601,3051.021,1.881,0.685,12.396,12.298,3521.385,8898.77,1251.796,-11.41,170.362,3694.449,9334.125,402.172,7.581,7.166
737,14746,21.027,28.543,37.16,22.165,264.961,156.941,169.819,170.21,3051.044,1.886,0.68,12.403,12.273,3522.564,8898.891,1251.822,-11.407,170.71,3693.812,9334.504,402.172,7.581,7.177
738,14766,21.027,28.548,37.16,22.165,264.961,156.941,171.75,170.21,3051.056,1.893,0.68,12.403,12.264,3523.45,8898.815,1251.834,-11.406,170.015,3695.028,9334.578,402.172,7.656,7.177
739,14788,21.027,28.558,37.16,22.165,264.961,156.941,170.282,170.21,3051.803,1.893,0.685,12.4,12.264,3522.53,8900.401,1251.916,-11.405,170.98,3695.948,9334.475,402.173,7.77,7.177
740,14804,21.027,28.571,37.16,22.165,264.961,156.941,170.282,169.979,3052.239,1.898,0.683,12.396,12.273,3522.53,8900.401,1251.925,-11.405,170.246,3694.977,9336.124,402.173,7.77,7.18
741,14824,21.043,28.577,37.17,22.165,264.926,156.56,172.987,175.387,3052.456,1.898,0.683,12.396,12.261,3522.25,8900.604,1251.95,-11.404,170.131,3694.974,9336.118,402.173,7.572,7.147
742,14844,21.043,28.588,37.17,22.165,264.926,156.56,171.596,175.387,3048.116,1.898,0.68,12.4,12.261,3523.812,8900.663,1251.961,-11.404,174.187,3694.679,9336.328,402.214,7.709,7.147
743,14864,21.043,28.601,37.17,22.165,264.926,156.56,171.596,171.138,3050.766,1.902,0.68,12.396,12.273,3524.351,8901.676,1252.074,-11.404,173.491,3696.317,9336.388,402.235,7.709,7.194
744,14884,21.043,28.601,37.17,22.165,264.926,156.56,171.596,171.138,3050.766,1.902,0.68,12.396,12.273,3524.351,8901.676,1252.074,-11.404,173.491,3696.317,9336.388,402.235,7.709,7.194
745,14904,21.043,28.608,37.17,22.165,264.926,156.56,170.978,172.76,3052.09,1.893,0.68,12.396,12.298,3526.442,8902.115,1252.116,-11.404,171.367,3696.883,9337.449,402.246,7.836,7.205
746,14924,21.051,28.615,37.175,22.165,264.955,155.758,167.578,172.76,3050.343,1.893,0.68,12.396,12.298,3525.646,8902.709,1252.162,-11.404,171.869,3699.075,9337.909,402.309,7.447,7.205
747,14944,21.051,28.615,37.175,22.165,264.955,155.758,167.578,171.524,3048.172,1.895,0.68,12.4,12.295,3525.59,8902.912,1252.213,-11.404,170.169,3698.24,9338.532,402.341,7.447,7.072
748,14965,21.051,28.615,37.175,22.165,264.955,155.758,172.137,169.67,3047.086,1.898,0.68,12.4,12.291,3526.917,8903.263,1252.254,-11.404,169.551,3698.182,9338.745,402.357,7.511,7.127
749,14986,21.051,28.615,37.175,22.165,264.955,155.758,172.137,169.67,3046.543,1.898,0.68,12.4,12.291,3526.869,8903.735,1252.307,-11.404,170.903,3699.573,9339.113,402.365,7.511,7.127
750,15007,21.051,28.618,37.175,22.165,264.955,155.758,169.664,172.142,3045.098,1.9,0.683,12.4,12.304,3526.869,8903.735,1252.307,-11.404,170.903,3699.523,9339.609,402.369,7.653,7.15
751,15026,21.055,28.62,37.225,22.165,265.006,154.93,169.664,172.142,3044.375,1.9,0.683,12.4,12.304,3527.292,8904.951,1252.402,-11.404,170.903,3699.523,9339.609,402.371,7.653,7.15
752,15045,21.055,28.621,37.225,22.165,265.006,154.93,173.373,166.27,3041.419,1.907,0.68,12.403,12.291,3527.292,8904.951,1252.402,-11.404,170.903,3699.967,9340.884,402.372,7.508,7.1
753,15064,21.055,28.622,37.225,22.165,265.006,154.93,173.373,166.27,3039.941,1.907,0.68,12.403,12.291,3529.997,8905.834,1252.502,-11.404,169.821,3699.967,9340.884,402.456,7.508,7.1
754,15085,21.055,28.618,37.225,22.165,265.006,154.93,173.373,171.369,3037.472,1.914,0.678,12.4,12.295,3529.997,8905.834,1252.502,-11.404,169.821,3702.805,9341.811,402.498,7.508,7.1
755,15104,21.092,28.616,37.25,22.165,265.069,154.498,169.973,170.829,3036.237,1.917,0.678,12.4,12.304,3529.137,8906.937,1252.595,-11.404,172.371,3702.805,9341.811,402.519,7.592,7.047
756,15124,21.092,28.619,37.25,22.165,265.069,154.498,169.973,170.829,3032.716,1.917,0.678,12.393,12.304,3528.583,8907.478,1252.642,-11.404,170.401,3701.903,9342.967,402.621,7.567,7.047
757,15144,21.092,28.619,37.25,22.165,265.069,154.498,169.973,170.829,3032.716,1.917,0.678,12.393,12.304,3528.583,8907.478,1252.642,-11.404,170.401,3701.903,9342.967,402.621,7.567,7.047
758,15164,21.092,28.616,37.25,22.165,265.069,154.498,169.587,170.133,3026.46,1.917,0.673,12.4,12.295,3529.646,8908.01,1252.705,-11.404,170.826,3703.091,9344.086,402.861,7.45,7.2
759,15186,21.092,28.616,37.25,22.165,265.069,154.498,169.587,170.133,3026.46,1.917,0.673,12.4,12.295,3529.646,8908.01,1252.705,-11.404,170.826,3703.091,9344.086,402.861,7.45,7.2
760,15207,21.092,28.623,37.25,22.165,265.069,154.498,168.892,170.133,3025.294,1.917,0.676,12.4,12.295,3531.6,8908.815,1252.812,-11.41,169.86,3702.436,9344.093,402.901,7.336,7.2
761,15225,21.111,28.634,37.262,22.176,265.128,154.272,168.892,173.301,3016.308,1.919,0.678,12.4,12.301,3531.6,8909.023,1252.827,-11.413,169.512,3704.527,9345.042,402.921,7.336,7.1
762,15247,21.111,28.64,37.262,22.176,265.128,154.272,169.664,172.297,3011.815,1.919,0.678,12.4,12.295,3534.031,8909.112,1252.874,-11.414,171.096,3704.548,9345.312,402.931,7.508,7.18
763,15264,21.111,28.646,37.262,22.176,265.128,154.272,169.664,172.297,3012.102,1.919,0.673,12.396,12.295,3534.031,8909.604,1252.909,-11.415,170.98,3707.107,9345.431,403.061,7.561,7.18
764,15285,21.111,28.657,37.262,22.176,265.128,154.272,170.592,169.901,3010.762,1.919,0.676,12.396,12.298,3535.166,8909.815,1252.98,-11.416,170.98,3707.113,9345.96,403.126,7.561,7.152
765,15304,21.111,28.663,37.262,22.176,265.128,154.272,172.523,169.052,3010.092,1.921,0.676,12.396,12.298,3533.032,8910.045,1253.019,-11.416,170.246,3708.306,9346.188,403.159,7.689,7.024
766,15327,21.12,28.666,37.316,22.182,265.167,154.632,172.523,169.052,3007.78,1.921,0.678,12.396,12.298,3533.836,8910.451,1253.062,-11.416,170.787,3706.069,9346.432,403.175,7.486,7.024
767,15347,21.12,28.675,37.316,22.182,265.167,154.632,169.355,171.833,3003.535,1.921,0.678,12.4,12.295,3531.519,8910.897,1253.101,-11.416,170.787,3706.913,9346.859,403.183,7.486,7.049
768,15367,21.12,28.679,37.316,22.182,265.167,154.632,169.278,171.447,3001.412,1.926,0.678,12.4,12.288,3530.958,8911.587,1253.139,-11.422,170.594,3704.483,9347.328,403.187,7.278,7.152
769,15385,21.12,28.689,37.316,22.182,265.167,154.632,169.278,171.447,2998.683,1.926,0.678,12.4,12.288,3530.774,8911.479,1253.198,-11.425,170.362,3703.935,9348.156,403.189,7.531,7.152
770,15404,21.16,28.698,37.343,22.174,265.159,155.387,165.261,164.879,2995.155,1.924,0.676,12.403,12.27,3530.774,8911.479,1253.198,-11.426,170.362,3703.763,9348.095,403.19,7.531,7.102
771,15424,21.16,28.703,37.343,22.174,265.159,155.387,172.214,171.215,2993.392,1.931,0.676,12.403,12.257,3532.13,8912.264,1253.297,-11.427,165.07,3703.773,9348.12,403.191,7.392,7.097
772,15444,21.16,28.713,37.343,22.174,265.159,155.387,172.214,171.215,2990.038,1.931,0.678,12.396,12.257,3532.13,8912.264,1253.297,-11.427,171.714,3705.201,9348.956,403.3,7.392,7.097
773,15464,21.16,28.725,37.343,22.174,265.159,155.387,168.119,169.901,2985.828,1.935,0.678,12.4,12.257,3533.441,8912.466,1253.364,-11.427,171.714,3705.204,9348.964,403.354,7.467,7.102
774,15484,21.16,28.725,37.343,22.174,265.159,155.387,168.119,169.901,2985.828,1.935,0.678,12.4,12.257,3533.441,8912.466,1253.364,-11.427,171.714,3705.204,9348.964,403.354,7.467,7.102
775,15504,21.16,28.732,37.343,22.174,265.159,155.387,171.596,169.438,2983.723,1.94,0.678,12.4,12.257,3535.279,8912.696,1253.401,-11.427,169.01,3706.581,9349.179,403.381,7.45,7.28
776,15526,21.18,28.743,37.356,22.169,265.145,155.922,171.596,169.438,2981.002,1.94,0.678,12.396,12.257,3533.58,8912.831,1253.429,-11.427,170.517,3708.509,9349.422,403.503,7.45,7.28
777,15547,21.18,28.752,37.356,22.169,265.145,155.922,169.433,172.451,2976.244,1.942,0.678,12.4,12.254,3534.368,8912.913,1253.455,-11.427,170.517,3706.727,9349.564,403.564,7.422,7.258
778,15566,21.18,28.757,37.356,22.169,265.145,155.922,169.896,172.606,2973.864,1.942,0.678,12.4,12.248,3533.078,8913.237,1253.486,-11.428,170.942,3707.554,9349.65,403.595,7.453,7.202
779,15588,21.18,28.759,37.356,22.169,265.145,155.922,169.896,172.606,2972.675,1.942,0.678,12.4,12.248,3532.883,8913.399,1253.51,-11.428,171.251,3706.201,9349.991,403.61,7.453,7.202
780,15606,21.18,28.764,37.356,22.169,265.145,155.922,169.896,172.606,2964.171,1.942,0.676,12.4,12.248,3532.883,8913.399,1253.51,-11.428,171.251,3705.996,9350.161,403.618,7.453,7.202
781,15624,21.19,28.778,37.363,22.167,265.12,156.579,166.574,170.52,2959.919,1.945,0.68,12.396,12.254,3535.118,8913.115,1253.557,-11.428,171.251,3705.996,9350.161,403.622,7.597,7.202
782,15646,21.19,28.785,37.363,22.167,265.12,156.579,169.742,170.133,2961.439,1.945,0.68,12.396,12.267,3535.118,8913.115,1253.557,-11.428,168.547,3708.341,9349.863,403.624,7.453,7.127
783,15664,21.19,28.796,37.363,22.167,265.12,156.579,169.742,170.133,2959.789,1.945,0.678,12.4,12.267,3534.286,8912.994,1253.596,-11.428,169.937,3708.341,9349.863,403.625,7.453,7.127
784,15686,21.19,28.802,37.363,22.167,265.12,156.579,169.51,169.592,2958.964,1.945,0.678,12.4,12.291,3534.007,8913.413,1253.604,-11.422,169.937,3707.468,9349.736,403.709,7.622,7.125
785,15705,21.19,28.805,37.363,22.167,265.12,156.579,168.119,169.592,2955.338,1.945,0.678,12.396,12.288,3535.112,8913.359,1253.621,-11.419,169.551,3707.134,9350.071,403.75,7.633,7.125
786,15724,21.23,28.81,37.402,22.166,265.061,158.066,168.119,170.751,2951.796,1.942,0.678,12.4,12.288,3534.414,8913.405,1253.636,-11.417,168.856,3708.272,9349.963,403.846,7.633,7.152
787,15744,21.23,28.82,37.402,22.166,265.061,158.066,168.505,170.983,2950.024,1.947,0.68,12.4,12.295,3536.428,8913.216,1253.644,-11.417,169.435,3707.531,9349.986,403.97,7.595,7.222
788,15764,21.23,28.826,37.402,22.166,265.061,158.066,170.282,170.983,2946.605,1.947,0.68,12.4,12.295,3534.301,8913.616,1253.65,-11.416,169.744,3709.638,9349.774,404.031,7.417,7.177
789,15786,21.23,28.832,37.402,22.166,265.061,158.066,170.282,163.18,2938.655,1.949,0.678,12.39,12.295,3533.892,8912.939,1253.661,-11.416,170.633,3707.405,9350.188,404.062,7.417,7.177
790,15805,21.25,28.855,37.421,22.165,265.069,158.903,168.583,170.288,2934.68,1.947,0.68,12.4,12.307,3533.892,8912.939,1253.661,-11.416,166.731,3706.974,9349.475,404.078,7.428,7.23
791,15824,21.25,28.855,37.421,22.165,265.069,158.903,168.583,170.288,2934.68,1.947,0.68,12.4,12.307,3533.892,8912.939,1253.661,-11.416,166.731,3706.974,9349.475,404.078,7.428,7.23
792,15845,21.25,28.866,37.421,22.165,265.069,158.903,170.437,170.288,2933.681,1.947,0.68,12.4,12.322,3530.802,8912.756,1253.663,-11.416,169.435,3706.973,9349.473,404.085,7.653,7.177
793,15866,21.25,28.868,37.421,22.165,265.069,158.903,170.437,169.979,2929.845,1.952,0.678,12.4,12.322,3532.605,8913.387,1253.662,-11.416,170.362,3703.731,9349.279,404.148,7.653,7.177
794,15886,21.25,28.872,37.421,22.165,265.069,158.903,166.883,171.138,2927.927,1.952,0.68,12.396,12.341,3533.238,8912.553,1253.655,-11.416,170.208,3705.623,9349.941,404.179,7.65,7.208
795,15906,21.25,28.875,37.421,22.165,265.069,158.903,170.592,171.138,2924.435,1.952,0.68,12.396,12.332,3532.853,8912.683,1253.647,-11.416,169.01,3706.286,9349.065,404.194,7.672,7.28
796,15924,21.261,28.887,37.431,22.165,265.137,159.108,170.592,169.129,2921.392,1.957,0.68,12.4,12.332,3533.619,8912.358,1253.643,-11.416,170.865,3705.882,9349.201,404.202,7.672,7.28
797,15944,21.261,28.898,37.431,22.165,265.137,159.108,167.115,171.292,2919.87,1.957,0.683,12.396,12.359,3532.231,8912.643,1253.629,-11.416,169.86,3706.686,9348.861,404.206,7.595,7.308
798,15966,21.261,28.903,37.431,22.165,265.137,159.108,166.188,171.292,2917.193,1.957,0.683,12.396,12.359,3536.326,8912.493,1253.618,-11.416,169.203,3705.23,9349.159,404.208,7.706,7.255
799,15986,21.261,28.905,37.431,22.165,265.137,159.108,166.188,171.292,2915.855,1.957,0.683,12.396,12.359,3536.326,8912.493,1253.618,-11.416,168.74,3709.525,9349.003,404.209,7.706,7.255
800,16005,21.261,28.922,37.431,22.165,265.137,159.108,168.428,169.438,2910.861,1.949,0.683,12.396,12.363,3536.326,8912.493,1253.618,-11.416,168.74,3709.525,9349.003,404.21,7.645,7.202
801,16026,21.301,28.93,37.471,22.165,265.181,159.303,168.428,169.438,2908.364,1.949,0.683,12.396,12.363,3529.831,8911.938,1253.569,-11.422,168.933,3709.525,9349.003,404.21,7.645,7.202
802,16045,21.301,28.935,37.471,22.165,265.181,159.303,167.038,169.824,2902.976,1.947,0.68,12.396,12.381,3529.831,8911.938,1253.569,-11.425,168.933,3702.754,9348.524,404.21,7.684,7.205
803,16065,21.301,28.937,37.471,22.165,265.181,159.303,167.038,169.824,2900.281,1.947,0.68,12.396,12.381,3527.84,8910.667,1253.517,-11.426,168.431,3702.775,9348.577,404.227,7.684,7.205
804,16085,21.301,28.938,37.471,22.165,265.181,159.303,169.046,167.352,2898.934,1.945,0.68,12.396,12.387,3527.84,8910.667,1253.517,-11.427,168.431,3700.696,9347.269,404.235,7.625,7.227
805,16105,21.321,28.942,37.492,22.153,265.193,159.901,166.96,167.352,2894.986,1.945,0.68,12.403,12.387,3532.452,8910.438,1253.48,-11.427,168.199,3700.701,9347.281,404.239,7.572,7.227
806,16124,21.321,28.948,37.492,22.153,265.193,159.901,166.96,169.283,2891.652,1.947,0.683,12.396,12.427,3532.039,8910.181,1253.456,-11.427,167.156,3705.542,9347.048,404.25,7.572,7.127
807,16144,21.321,28.948,37.492,22.153,265.193,159.901,166.96,169.283,2891.652,1.947,0.683,12.396,12.427,3532.039,8910.181,1253.456,-11.427,167.156,3705.542,9347.048,404.25,7.572,7.127
808,16164,21.321,28.951,37.492,22.153,265.193,159.901,169.973,160.63,2889.986,1.945,0.68,12.396,12.44,3527.864,8909.91,1253.427,-11.427,168.122,3705.109,9346.782,404.255,7.525,7.075
809,16188,21.321,28.949,37.492,22.153,265.193,159.901,168.737,160.63,2886.31,1.945,0.68,12.4,12.44,3531.149,8909.199,1253.368,-11.427,165.302,3700.73,9346.499,404.258,7.531,7.075
810,16205,21.321,28.944,37.492,22.153,265.193,159.901,168.737,168.433,2881.63,1.949,0.683,12.4,12.452,3529.021,8908.937,1253.339,-11.427,164.684,3704.177,9345.755,404.259,7.531,7.152
811,16224,21.331,28.941,37.502,22.147,265.19,160.497,166.342,168.202,2879.29,1.954,0.683,12.4,12.458,3529.021,8908.937,1253.339,-11.428,168.585,3701.945,9345.479,404.26,7.595,7.2
812,16245,21.331,28.94,37.502,22.147,265.19,160.497,167.192,168.202,2877.379,1.954,0.68,12.396,12.458,3526.561,8907.626,1253.243,-11.428,167.272,3701.945,9345.479,404.26,7.508,7.2
813,16264,21.331,28.939,37.502,22.147,265.19,160.497,167.192,166.347,2874.755,1.954,0.683,12.4,12.508,3524.624,8907.126,1253.197,-11.428,167.697,3699.364,9344.105,404.26,7.508,7.225
814,16286,21.331,28.939,37.502,22.147,265.19,160.497,166.419,168.356,2873.443,1.954,0.68,12.4,12.492,3526.375,8906.559,1253.156,-11.428,166.77,3697.333,9343.581,404.227,7.561,7.308
815,16304,21.331,28.943,37.502,22.147,265.19,160.497,165.492,168.356,2871.489,1.954,0.68,12.4,12.489,3527.948,8906.172,1253.111,-11.428,167.388,3699.17,9342.985,404.21,7.539,7.308
816,16326,21.383,28.945,37.554,22.144,265.152,160.637,165.492,168.82,2870.451,1.952,0.683,12.396,12.489,3525.297,8906.091,1253.067,-11.428,166.924,3700.819,9342.58,404.177,7.539,7.308
817,16346,21.383,28.957,37.554,22.144,265.152,160.637,163.561,165.034,2869.931,1.945,0.683,12.396,12.489,3527.233,8905.181,1253.015,-11.428,167.156,3698.038,9342.495,404.118,7.461,7.258
818,16366,21.383,28.963,37.554,22.144,265.152,160.637,167.347,165.034,2868.25,1.945,0.683,12.403,12.495,3527.233,8905.181,1253.015,-11.428,164.297,3700.07,9341.54,404.089,7.622,7.258
819,16386,21.383,28.967,37.554,22.144,265.152,160.637,167.347,168.897,2866.792,1.94,0.683,12.396,12.495,3520.499,8904.065,1252.86,-11.428,166.19,3700.07,9341.54,404.074,7.622,7.258
820,16406,21.409,28.968,37.58,22.143,265.142,160.244,166.342,168.742,2866.063,1.938,0.683,12.396,12.486,3520.499,8904.065,1252.86,-11.428,168.122,3693.005,9340.37,404.067,7.767,7.255
